,fwy,dir,link,from_node,to_node,geometry,vds,Cluster_Labels,geometry_station
150,I105,W,25653819_0,279645484,279645476,"LINESTRING (1976931.120518589 547596.3718598188, 1976633.2539225353 547551.4152138671)",760512,4,POINT (1976303.190668515 547500.2496461874)
151,I105,W,172596045_0,279645476,3946492420,"LINESTRING (1976633.2539225353 547551.4152138671, 1976485.227594933 547529.6924569316)",760512,4,POINT (1976303.190668515 547500.2496461874)
152,I105,W,391426615_0,3946492420,279645396,"LINESTRING (1976485.227594933 547529.6924569316, 1976458.5877906908 547525.7888100841)",760512,4,POINT (1976303.190668515 547500.2496461874)
153,I105,W,25118750_0,279645396,279645399,"LINESTRING (1976458.5877906908 547525.7888100841, 1976062.4314990558 547472.2925417772)",716434,4,POINT (1975670.1868843038 547470.1608037655)
154,I105,W,25118750_1,279645399,1347549280,"LINESTRING (1976062.4314990558 547472.2925417772, 1975779.146475359 547472.9820941826)",716434,4,POINT (1975670.1868843038 547470.1608037655)
155,I105,W,120112503_0,1347549280,1347549283,"LINESTRING (1975779.146475359 547472.9820941826, 1975745.916739827 547473.9006814831)",716434,4,POINT (1975670.1868843038 547470.1608037655)
156,I105,W,120112505_0,1347549283,1347549264,"LINESTRING (1975745.916739827 547473.9006814831, 1975510.6716281113 547476.1148556307)",716434,4,POINT (1975670.1868843038 547470.1608037655)
157,I105,W,120112500_0,1347549264,1347549279,"LINESTRING (1975510.6716281113 547476.1148556307, 1975448.7396740972 547476.6775724407)",716434,4,POINT (1975670.1868843038 547470.1608037655)
158,I105,W,120112506_0,1347549279,668219,"LINESTRING (1975448.7396740972 547476.6775724407, 1975104.174603648 547472.7245711782)",716428,1,POINT (1974697.2687857917 547540.0895489311)
159,I105,W,119723546_0,668219,306288111,"LINESTRING (1975104.174603648 547472.7245711782, 1975047.3836961314 547473.2761929138)",716428,1,POINT (1974697.2687857917 547540.0895489311)
160,I105,W,119723530_0,306288111,306268371,"LINESTRING (1975047.3836961314 547473.2761929138, 1974962.0242360395 547481.924899183)",716428,1,POINT (1974697.2687857917 547540.0895489311)
161,I105,W,119723530_1,306268371,306268375,"LINESTRING (1974962.0242360395 547481.924899183, 1974704.70790468 547538.5052681643)",716428,1,POINT (1974697.2687857917 547540.0895489311)
162,I105,W,27894768_0,306268375,306268377,"LINESTRING (1974704.70790468 547538.5052681643, 1974639.6003510428 547554.3673776742)",716428,1,POINT (1974697.2687857917 547540.0895489311)
163,I105,W,27894770_0,306268377,306268385,"LINESTRING (1974639.6003510428 547554.3673776742, 1974313.4699435704 547608.7506466657)",716426,1,POINT (1973577.4552344207 547615.750065831)
164,I105,W,27894771_0,306268385,306268387,"LINESTRING (1974313.4699435704 547608.7506466657, 1974253.962088376 547612.875295582)",716426,1,POINT (1973577.4552344207 547615.750065831)
165,I105,W,27894773_0,306268387,306268304,"LINESTRING (1974253.962088376 547612.875295582, 1973756.6146924284 547615.9856481217)",716426,1,POINT (1973577.4552344207 547615.750065831)
166,I105,W,159533753_0,306268304,3946515333,"LINESTRING (1973756.6146924284 547615.9856481217, 1973702.0962453005 547615.4520186848)",716426,1,POINT (1973577.4552344207 547615.750065831)
167,I105,W,391429518_0,3946515333,306264285,"LINESTRING (1973702.0962453005 547615.4520186848, 1973487.3803630131 547613.854648081)",760481,1,POINT (1973112.2702365487 547616.7514208311)
168,I105,W,27894346_0,306264285,306264295,"LINESTRING (1973487.3803630131 547613.854648081, 1973437.3191027795 547613.4762444985)",760481,1,POINT (1973112.2702365487 547616.7514208311)
169,I105,W,159533749_0,306264295,14975175,"LINESTRING (1973437.3191027795 547613.4762444985, 1973045.2693756712 547613.1407921448)",760481,1,POINT (1973112.2702365487 547616.7514208311)
170,I105,W,391429229_0,14975175,306264499,"LINESTRING (1973045.2693756712 547613.1407921448, 1972808.752186574 547609.0821863897)",760473,1,POINT (1972616.7503513144 547584.1444047834)
171,I105,W,391429229_1,306264499,1834836563,"LINESTRING (1972808.752186574 547609.0821863897, 1972432.8259528575 547533.2747106086)",760473,1,POINT (1972616.7503513144 547584.1444047834)
172,I105,W,391429229_2,1834836563,3946420401,"LINESTRING (1972432.8259528575 547533.2747106086, 1972236.6045894928 547480.3156262431)",716422,1,POINT (1971840.171713754 547381.1439609638)
173,I105,W,391418912_0,3946420401,8074968796,"LINESTRING (1972236.6045894928 547480.3156262431, 1971334.8657648237 547266.2513709621)",716422,1,POINT (1971840.171713754 547381.1439609638)
174,I105,W,866335640_0,8074968796,1282081355,"LINESTRING (1971334.8657648237 547266.2513709621, 1970368.52023136 547263.2809034088)",716420,4,POINT (1971046.9634133303 547253.2449267734)
175,I105,W,866335639_0,1282081355,24043666,"LINESTRING (1970368.52023136 547263.2809034088, 1969853.0753233915 547237.4624933765)",760452,1,POINT (1969930.279050933 547240.9283701084)
176,I105,W,38329776_0,24043666,206191584,"LINESTRING (1969853.0753233915 547237.4624933765, 1969756.2339709708 547231.9868499325)",760452,1,POINT (1969930.279050933 547240.9283701084)
177,I105,W,608454136_0,206191584,452589520,"LINESTRING (1969756.2339709708 547231.9868499325, 1969649.9417883886 547226.3766840973)",760440,4,POINT (1969452.8504018274 547208.209566542)
178,I105,W,38329775_0,452589520,668233,"LINESTRING (1969649.9417883886 547226.3766840973, 1969081.530197347 547204.4457523637)",760440,4,POINT (1969452.8504018274 547208.209566542)
179,I105,W,38329775_1,668233,452589523,"LINESTRING (1969081.530197347 547204.4457523637, 1969035.5169119372 547212.5078431655)",760440,4,POINT (1969452.8504018274 547208.209566542)
180,I105,W,38329784_0,452589523,452589546,"LINESTRING (1969035.5169119372 547212.5078431655, 1968990.3160182715 547222.9190497997)",760440,4,POINT (1969452.8504018274 547208.209566542)
181,I105,W,121195043_0,452589546,452589547,"LINESTRING (1968990.3160182715 547222.9190497997, 1968903.2106225966 547250.5307625791)",716413,11,POINT (1968686.9213882505 547369.491294467)
182,I105,W,121195039_0,452589547,452589537,"LINESTRING (1968903.2106225966 547250.5307625791, 1968855.5529513475 547269.9800955086)",716413,11,POINT (1968686.9213882505 547369.491294467)
183,I105,W,608454135_0,452589537,148801155,"LINESTRING (1968855.5529513475 547269.9800955086, 1968504.806364386 547519.2223641851)",716413,11,POINT (1968686.9213882505 547369.491294467)
184,I105,W,38329783_0,148801155,452590202,"LINESTRING (1968504.806364386 547519.2223641851, 1967743.1764136408 548073.3064791046)",716413,11,POINT (1968686.9213882505 547369.491294467)
185,I105,W,349493927_0,452590202,3553518248,"LINESTRING (1967743.1764136408 548073.3064791046, 1967683.0688503876 548097.4527880853)",716409,0,POINT (1966695.9485746133 548022.6583361422)
186,I105,W,349493932_0,3553518248,50782361,"LINESTRING (1967683.0688503876 548097.4527880853, 1967571.479486553 548134.6794915944)",716409,0,POINT (1966695.9485746133 548022.6583361422)
187,I105,W,349493926_0,50782361,272457829,"LINESTRING (1967571.479486553 548134.6794915944, 1966785.376041939 548063.9127941969)",716409,0,POINT (1966695.9485746133 548022.6583361422)
188,I105,W,349493936_0,272457829,272457831,"LINESTRING (1966785.376041939 548063.9127941969, 1966621.5105429308 548002.6372956192)",716409,0,POINT (1966695.9485746133 548022.6583361422)
189,I105,W,25044626_0,272457831,272457835,"LINESTRING (1966621.5105429308 548002.6372956192, 1966573.0333000403 547984.6420978518)",716409,0,POINT (1966695.9485746133 548022.6583361422)
190,I105,W,119723654_0,272457835,1344188884,"LINESTRING (1966573.0333000403 547984.6420978518, 1966453.0851805992 547938.9851647109)",716407,0,POINT (1965440.2596675956 547779.437501534)
191,I105,W,119723656_0,1344188884,25903392,"LINESTRING (1966453.0851805992 547938.9851647109, 1965888.2448331045 547779.7347331634)",716407,0,POINT (1965440.2596675956 547779.437501534)
192,I105,W,607788537_0,25903392,1380793134,"LINESTRING (1965888.2448331045 547779.7347331634, 1965614.9040424349 547776.9151009446)",716407,0,POINT (1965440.2596675956 547779.437501534)
193,I105,W,759190619_0,1380793134,270017884,"LINESTRING (1965614.9040424349 547776.9151009446, 1965047.4020168432 547840.9057465581)",716405,0,POINT (1964653.729815481 547915.3940722931)
194,I105,W,24851878_0,270017884,8062111281,"LINESTRING (1965047.4020168432 547840.9057465581, 1964991.776933767 547855.7460580508)",716405,0,POINT (1964653.729815481 547915.3940722931)
195,I105,W,864956556_0,8062111281,270017893,"LINESTRING (1964991.776933767 547855.7460580508, 1964370.1945169447 547903.1103241382)",716404,7,POINT (1964012.0703740465 547922.182637354)
196,I105,W,864939122_0,270017893,316001113,"LINESTRING (1964370.1945169447 547903.1103241382, 1963928.371165404 547928.6301557182)",716404,7,POINT (1964012.0703740465 547922.182637354)
197,I105,W,123951212_0,316001113,8035369743,"LINESTRING (1963928.371165404 547928.6301557182, 1963753.7747016898 547940.2798918223)",716404,7,POINT (1964012.0703740465 547922.182637354)
198,I105,W,862471133_0,8035369743,270017916,"LINESTRING (1963753.7747016898 547940.2798918223, 1963636.4946554434 547946.9608994196)",716402,9,POINT (1963530.2664550755 547949.5734487529)
199,I105,W,862471132_0,270017916,270017922,"LINESTRING (1963636.4946554434 547946.9608994196, 1963102.7575146789 547944.1062255665)",716402,9,POINT (1963530.2664550755 547949.5734487529)
200,I110,S,70702832_0,305273046,305272956,"LINESTRING (1985180.3820968166 568703.2795782791, 1984957.995909332 568675.6296553547)",767767,9,POINT (1985055.0568652952 568698.6777573482)
201,I110,S,70651910_0,305272956,842905713,"LINESTRING (1984957.995909332 568675.6296553547, 1984934.0367448356 568669.5012460976)",767767,9,POINT (1985055.0568652952 568698.6777573482)
202,I110,S,70651925_0,842905713,7244007340,"LINESTRING (1984934.0367448356 568669.5012460976, 1984749.9508286486 568623.6361081982)",767767,9,POINT (1985055.0568652952 568698.6777573482)
203,I110,S,776401316_0,7244007340,7244007341,"LINESTRING (1984749.9508286486 568623.6361081982, 1984725.8527356023 568617.3420806525)",767767,9,POINT (1985055.0568652952 568698.6777573482)
204,I110,S,776401317_0,7244007341,305273735,"LINESTRING (1984725.8527356023 568617.3420806525, 1984575.550931117 568578.4018569305)",767767,9,POINT (1985055.0568652952 568698.6777573482)
205,I110,S,27804157_0,305273735,305273780,"LINESTRING (1984575.550931117 568578.4018569305, 1984446.633348179 568545.3403589352)",767759,0,POINT (1983641.8863364926 568005.798977973)
206,I110,S,27804154_0,305273780,305274437,"LINESTRING (1984446.633348179 568545.3403589352, 1983717.073224241 568055.0383932972)",767759,0,POINT (1983641.8863364926 568005.798977973)
207,I110,S,70651907_0,305274437,1621321958,"LINESTRING (1983717.073224241 568055.0383932972, 1983676.7838048018 568034.4886749325)",767759,0,POINT (1983641.8863364926 568005.798977973)
208,I110,S,70651907_1,1621321958,371962882,"LINESTRING (1983676.7838048018 568034.4886749325, 1983181.0690539747 567847.3492148834)",767759,0,POINT (1983641.8863364926 568005.798977973)
209,I110,S,70651907_2,371962882,25954603,"LINESTRING (1983181.0690539747 567847.3492148834, 1982769.941442964 567377.5249537526)",767759,0,POINT (1983641.8863364926 568005.798977973)
210,I110,S,70651907_3,25954603,622036153,"LINESTRING (1982769.941442964 567377.5249537526, 1982726.4167219833 567331.728233303)",767759,0,POINT (1983641.8863364926 568005.798977973)
211,I110,S,70651933_0,622036153,24970607,"LINESTRING (1982726.4167219833 567331.728233303, 1982297.2621564849 566964.8947727205)",767759,0,POINT (1983641.8863364926 568005.798977973)
212,I110,S,70651933_1,24970607,14919731,"LINESTRING (1982297.2621564849 566964.8947727205, 1982219.4025359724 566916.2265604164)",767750,4,POINT (1980956.3693126738 565811.989504616)
213,I110,S,185012492_0,14919731,375026658,"LINESTRING (1982219.4025359724 566916.2265604164, 1982010.6484382714 566898.1160819217)",767750,4,POINT (1980956.3693126738 565811.989504616)
214,I110,S,70651919_0,375026658,15388376,"LINESTRING (1982010.6484382714 566898.1160819217, 1981745.733571319 566878.4568195208)",767750,4,POINT (1980956.3693126738 565811.989504616)
215,I110,S,185012486_0,15388376,14920985,"LINESTRING (1981745.733571319 566878.4568195208, 1980994.8645533316 565998.6271064073)",767750,4,POINT (1980956.3693126738 565811.989504616)
216,I110,S,148252684_0,14920985,26187122,"LINESTRING (1980994.8645533316 565998.6271064073, 1980958.3437125005 565870.2088943344)",773012,1,POINT (1979654.4008422506 564825.5427304507)
217,I110,S,148252684_1,26187122,1613525416,"LINESTRING (1980958.3437125005 565870.2088943344, 1980174.3558612238 565052.585532177)",773012,1,POINT (1979654.4008422506 564825.5427304507)
218,I110,S,864580248_0,1613525416,15261772,"LINESTRING (1980174.3558612238 565052.585532177, 1979758.1820913123 564900.7766149181)",773012,1,POINT (1979654.4008422506 564825.5427304507)
219,I110,S,864580247_0,15261772,269598307,"LINESTRING (1979758.1820913123 564900.7766149181, 1979367.9723738919 564606.5699609377)",773012,1,POINT (1979654.4008422506 564825.5427304507)
220,I110,S,32504703_0,269598307,365468245,"LINESTRING (1979367.9723738919 564606.5699609377, 1979355.5803276142 564599.6981173385)",773012,1,POINT (1979654.4008422506 564825.5427304507)
221,I110,S,32504702_0,365468245,269598309,"LINESTRING (1979355.5803276142 564599.6981173385, 1979237.0980858472 564503.459507501)",773012,1,POINT (1979654.4008422506 564825.5427304507)
222,I110,S,604086258_0,269598309,269598151,"LINESTRING (1979237.0980858472 564503.459507501, 1979218.025798412 564485.2220981284)",773012,1,POINT (1979654.4008422506 564825.5427304507)
223,I110,S,148249795_0,269598151,269598153,"LINESTRING (1979218.025798412 564485.2220981284, 1979000.084462506 564276.2236334705)",773012,1,POINT (1979654.4008422506 564825.5427304507)
224,I110,S,148249786_0,269598153,1613487139,"LINESTRING (1979000.084462506 564276.2236334705, 1978816.213069884 564112.7750449518)",760650,10,POINT (1978483.8461703283 563748.7915920066)
225,I110,S,123561830_0,1613487139,8059173460,"LINESTRING (1978816.213069884 564112.7750449518, 1978680.5457727148 563982.107868512)",760650,10,POINT (1978483.8461703283 563748.7915920066)
226,I110,S,864645617_0,8059173460,20400047,"LINESTRING (1978680.5457727148 563982.107868512, 1978672.3966384109 563974.5394610809)",760650,10,POINT (1978483.8461703283 563748.7915920066)
227,I110,S,864645618_0,20400047,379968148,"LINESTRING (1978672.3966384109 563974.5394610809, 1978617.463958813 563912.6488203811)",760650,10,POINT (1978483.8461703283 563748.7915920066)
228,I110,S,33399944_0,379968148,38020255,"LINESTRING (1978617.463958813 563912.6488203811, 1978559.2362409707 563843.1567937499)",760650,10,POINT (1978483.8461703283 563748.7915920066)
229,I110,S,33399942_0,38020255,379968567,"LINESTRING (1978559.2362409707 563843.1567937499, 1978536.983589646 563815.8768019935)",760650,10,POINT (1978483.8461703283 563748.7915920066)
230,I110,S,33399950_0,379968567,379968534,"LINESTRING (1978536.983589646 563815.8768019935, 1978511.8444913505 563785.808286411)",760650,10,POINT (1978483.8461703283 563748.7915920066)
231,I110,S,33399949_0,379968534,38020241,"LINESTRING (1978511.8444913505 563785.808286411, 1978466.1958763334 563732.0831570869)",718045,10,POINT (1978028.7542904543 563032.1856942782)
232,I110,S,864926510_0,38020241,269443365,"LINESTRING (1978466.1958763334 563732.0831570869, 1978331.1676145755 563555.441946637)",718045,10,POINT (1978028.7542904543 563032.1856942782)
233,I110,S,123561826_0,269443365,269443367,"LINESTRING (1978331.1676145755 563555.441946637, 1978281.6223283648 563427.1421332711)",718045,10,POINT (1978028.7542904543 563032.1856942782)
234,I110,S,24799711_0,269443367,269443377,"LINESTRING (1978281.6223283648 563427.1421332711, 1978261.4290550316 563381.333817486)",718045,10,POINT (1978028.7542904543 563032.1856942782)
235,I110,S,148249804_0,269443377,806547157,"LINESTRING (1978261.4290550316 563381.333817486, 1978197.4469534701 563226.4356398113)",718045,10,POINT (1978028.7542904543 563032.1856942782)
236,I110,S,66681567_0,806547157,606441164,"LINESTRING (1978197.4469534701 563226.4356398113, 1977771.724120597 562881.7871405049)",775610,4,POINT (1977109.209185571 562530.2629480371)
237,I110,S,866215189_0,606441164,281623357,"LINESTRING (1977771.724120597 562881.7871405049, 1977604.5025026498 562779.3191259166)",775610,4,POINT (1977109.209185571 562530.2629480371)
238,I110,S,148284701_0,281623357,268648607,"LINESTRING (1977604.5025026498 562779.3191259166, 1977333.9774689511 562684.3824347034)",775610,4,POINT (1977109.209185571 562530.2629480371)
239,I110,S,66681535_0,268648607,268647555,"LINESTRING (1977333.9774689511 562684.3824347034, 1977069.7853188415 562490.860547529)",775610,4,POINT (1977109.209185571 562530.2629480371)
240,I110,S,24716913_0,268647555,268647556,"LINESTRING (1977069.7853188415 562490.860547529, 1976982.7702483758 562398.6658885935)",775610,4,POINT (1977109.209185571 562530.2629480371)
241,I110,S,148252666_0,268647556,20400123,"LINESTRING (1976982.7702483758 562398.6658885935, 1976921.485163396 562333.5398191834)",775610,4,POINT (1977109.209185571 562530.2629480371)
242,I110,S,148252654_0,20400123,326564979,"LINESTRING (1976921.485163396 562333.5398191834, 1976901.9911879485 562312.7014882431)",775610,4,POINT (1977109.209185571 562530.2629480371)
